voice_actor_master_id,follower,"created_at","updated_at","name","description",favourites_count,friends_count,listed_count,"screen_name","profile_image_url",statuses_count,"raw_data"
899,1587,"2016-01-30 20:25:48","2016-01-30 20:25:48","伊藤舞子","基本プライベートでときどきお仕事のこととかつぶやくよ。代表作：「勇者王ガオガイガー」天海護「プラネテス」エーデルガルド・リヴェラ「ウィッチブレイド」奈月マリ子　「Dororonえん魔くんメ～ラめら」ガリベン/シャッポばあ/ゴッド婆ちゃん/シャーミン役にて出演。お仕事のお問い合わせはブログのメールフォームよりお願いします",14,237,202,"mai_mai17","http://pbs.twimg.com/profile_images/1190133828/101107_1432_001_normal.jpg",19059,NULL
900,22,"2016-01-30 20:25:48","2016-01-30 20:25:48","leticia_oda","amor eterno pela giovanna",54,61,0,"imai_yuka","http://pbs.twimg.com/profile_images/547890271451906048/srrR21jV_normal.jpeg",3,NULL
901,767,"2016-01-30 20:25:48","2016-01-30 20:25:48","windy's murmur","声優・川田妙子&田中敦子　ピアニスト・発知優香のユニット",3,6,152,"windys_murmur","http://pbs.twimg.com/profile_images/1332745521/NEC_0533_normal.jpg",278,NULL
902,379,"2016-01-30 20:25:48","2016-01-30 20:25:48","梅田未央","声優です。
アズリードカンパニー所属
よろしくお願いします！",23,95,41,"damio_u","http://pbs.twimg.com/profile_images/657392198493704192/T1sYf95u_normal.jpg",4363,NULL
904,1543,"2016-01-30 20:25:48","2016-01-30 20:25:48","大久保ちか*☺︎︎紙芝居師こむぎちゃん♬","声優/俳優/紙芝居師/DA東京✩ラブ❤︎ﻌﻌﻌ生クリーム・音楽(くるり/サカナクション/DE DE MOUSEなど)・カフェ・Q-pot.・マステ・漫画・うさぎ・海月☆===「神様はじめました」虎徹☺︎など！/｢CRキャプテン翼｣松山光/浦辺反次ほか。アイコンは高村琴乃ちゃんが描いてくださいました！感謝♬*゜",70,407,76,"chikachocolat","http://pbs.twimg.com/profile_images/603190381161746432/ukmk5w2x_normal.jpg",10765,NULL
905,1504,"2016-01-30 20:25:48","2016-01-30 20:25:48","奥真紀子","声優と女優を行ったり来たり。酒とラグビーと自転車とrockが好きみたい。ヘタレですが何か。  I'm a Japanese actor/voice actor. and I'm a big fan of Rugby!!",158,362,166,"makiko_oku","http://pbs.twimg.com/profile_images/378800000866356453/X29Jxz0y_normal.jpeg",3268,NULL
906,116,"2016-01-30 20:25:48","2016-01-30 20:25:48","くま","★大抵ﾓﾝﾊﾝです★",166,238,12,"ori_kuma","http://pbs.twimg.com/profile_images/438547131519864832/UKOcrlkI_normal.png",4695,NULL
907,71534,"2016-01-30 20:25:48","2016-01-30 20:25:48","加隈亜衣(かくまあい)","ﾏｳｽﾌﾟﾛﾓｰｼｮﾝ所属 
アニメ
学戦都市アスタリスク＊ユリス
うたわれるもの 偽りの仮面＊ルルティエ    
 ももくり＊栗原雪 他
2016・2・13公開映画
『selector destructed WIXOSS』小湊るう子
PS VITA『シェルノサージュ』イオン

アイコンはntnyさんに描いて頂きました",13,390,2637,"aimausu","http://pbs.twimg.com/profile_images/445916211973345281/JZrf1mIf_normal.jpeg",19315,NULL
908,7905,"2016-01-30 20:25:48","2016-01-30 20:25:48","榎あづさ@舞台『禽獣のクルパ』","榎あづさです。声優・女優をしております。『おねがいマイメロディ』シリーズの夢野歌『ジュエルペット てぃんくる☆』の沙羅『プリティーリズム』シリーズの高峰みおん『HUNTER×HUNTER』のヒリン（ヒナ）など。ベーシックきのこマイスターを取得していて、長野県JA中野市オリジナルキャラクター・えのたんの声を担当。",6,631,837,"adusa_kinoko","http://pbs.twimg.com/profile_images/686936446712729601/oXM-4Z7m_normal.jpg",16955,NULL
909,1311,"2016-01-30 20:25:48","2016-01-30 20:25:48","狩野茉莉","狩野茉莉☆まりまりです☆声優♪アーツビジョン所属♪現在の出演作に「太鼓の達人」白鳥の湖歌唱、「ウチの姫さまがいちばんカワイイ」ウェンディ・レバリィ役、「ミッキーマウスクラブハウス」キュードルズ役など。代表作に「＋チック姉さん」姉さん役、「魔法先生ネギま！」鳴滝史伽役、「鍵姫物語永久アリス輪舞曲」桐原きらは役など。",15,160,143,"marimari_kano","http://pbs.twimg.com/profile_images/650160342002089984/YhK6wcvN_normal.jpg",4814,NULL
910,997,"2016-01-30 20:25:48","2016-01-30 20:25:48","川庄　美雪（かわしょう）","青二プロダクションの声優・ナレーター！吹き替え版ジュラシック・ワールド/ザラ役 ファイア・ボール/ドロッセル役 ウェアハウス13/クローディア役 おもに音楽や映画や動物や虫を愛でる。katy cats/Glamberts/Scissor,Sisters",703,190,125,"zou64","http://pbs.twimg.com/profile_images/623883466375991296/fKseiEZL_normal.jpg",6771,NULL
911,619,"2016-01-30 20:25:48","2016-01-30 20:25:48","喜代原まり","賢プロダクションでお世話になっております。役者・声優　 中身はどっから拾ってきたのか持ち主も不明な雑学が詰まっていたりいなかったり。",102,160,49,"marippeki","http://pbs.twimg.com/profile_images/3490357307/826308efbc525cedf90c2c0563cc67f7_normal.jpeg",4440,NULL
912,1128,"2016-01-30 20:25:48","2016-01-30 20:25:48","くすみあいこ","マウスプロモーション所属、楠見藍子ともうします。あまいのとかわいいものがだいすきです。 声優としても役者としても女の子としても人間としてもそろそろ大人としても、ステキになれるようにゆっくりですが修行中。",6,203,115,"minnie_aiko","http://pbs.twimg.com/profile_images/445530744241143808/3FNsrVlJ_normal.jpeg",3461,NULL
913,344,"2016-01-30 20:25:48","2016-01-30 20:25:48","栗田エリナ","声の仕事してます。 「はなかっぱ」ベーヤちゃん、ももかっぱ兄。 DHC公式キャラクター タマ川ヨシ子(猫)。カメラと関西大好き。20世紀からずっとGLAYが大好き(OvO)",809,112,31,"Jewel_Monster","http://pbs.twimg.com/profile_images/670573855312769024/EWTSORjT_normal.jpg",7623,NULL
914,746,"2016-01-30 20:25:48","2016-01-30 20:25:48","古城望","はじめまして。古城望(こじょうのぞみ)です。声優のお仕事をさせて頂いてますm(_ _)m つぶやき頻度がまた減ってきました…再び『レア』化ですよ…Σ(ノд)ブログも書いているので、そちらも見に来て頂けたら嬉しいです♪よろしくお願いします!!(*^□^*)",257,127,60,"kojyohoo","http://pbs.twimg.com/profile_images/3675960916/ccd0743d6cbe211240edd792e639f51d_normal.jpeg",2172,NULL
915,2972,"2016-01-30 20:25:48","2016-01-30 20:25:48","小林元子","こんにちは☆小林元子です！つぶやいたり、つぶやかなかったり…気まぐれですがマイペースにつぶやきライフを楽しみます★トトロ好き♪ジブリが好きです♪くまのがっこうルルロロも好き！最近はセンチメンタルサーカスにはまってる！お着物すき☆自分でも着るけど人の着付けもするよ♪お鍋とカレーはいつ食べても美味しい( ´ ▽ ` )",1,105,210,"kobayashimotoko","http://pbs.twimg.com/profile_images/688948035666104321/iws7-a7q_normal.jpg",4369,NULL
916,3459,"2016-01-30 20:25:48","2016-01-30 20:25:48","小林優子","俳優、声優（81プロデュース所属） 黒白トムキャット「こんぶ」 と三毛猫「みりん」と白猫「レオナルド」の飼い主。返信はわがままきまま。それでもよろしければ気軽に呟きかけて下さいませ♪",447,154,348,"konbumirin","http://pbs.twimg.com/profile_images/600953332530712576/U4XOksTH_normal.jpg",18966,NULL
917,4600,"2016-01-30 20:25:48","2016-01-30 20:25:48","小松由佳★Girls★クリミナルマインド","声優★「ハイキュー！」冴子 「グレイスランド」チャーリー「Girls」マーニー「グレイズアナトミー」マギー「クリミナルマインド」ケイト「オシリスの天秤」「ZIP！」火水木★代表作「フレッシュ！プリキュア」「アバター」「インサイドヘッド」「ﾌﾟﾗﾀﾞを着た悪魔」「ブルックリンの恋人たち」「アップルシードα」等",478,157,459,"soyyuka","http://pbs.twimg.com/profile_images/466966329128284161/1ApuwEGQ_normal.jpeg",9380,NULL
918,15435,"2016-01-30 20:25:48","2016-01-30 20:25:48","斉藤佑圭","青二プロダクション所属。Notカラコン。
TVアニメ『大図書館の羊飼い』桜庭玉藻＊ゲーム『討鬼伝 極』木綿＊『魔装機神F』エリシア・ゼフィール＊『戦国無双4』井伊直虎＊『アイドルマスターミリオンライブ！』永吉昴＊OVA『華ヤカ哉、我ガ一族』浅木はる＊『THE MENTALIST』ヴァンペルトなど",0,161,1477,"yuka_s1113","http://pbs.twimg.com/profile_images/665924771037638656/LA3hn6Nv_normal.jpg",19352,NULL
920,2071,"2016-01-30 20:25:48","2016-01-30 20:25:48","佐々木 愛","はじめまして。声のお仕事をやってます。ゲーム好き♪「戦場のヴァルキュリア３」カリサ、ヴァレリー役「イース７」クルシェ役、「GE」シリーズプレイヤーボイス、「猛獣使いと王子様」ロッテ役「幻想水滸伝紡がれし百年の時」リスティル役、「マイナスエイト」百南恋奈役など。リプはなるべく返したいけど気まぐれさんです。",337,310,160,"aisasaki814","http://pbs.twimg.com/profile_images/689086363505930242/JL-bGE_2_normal.png",16188,NULL
921,2197,"2016-01-30 20:25:48","2016-01-30 20:25:48","佐竹海莉","声優・ナレーター。 「ワールドビジネスサテライト」月木金担当/ガンダムGのレコンギスタ(Gセルフ、ギゼラ役)/フジテレビ・春の高校バレー2016/NHK・総合診療医ドクターG/Forever〜Dr.モーガンのNY事件簿(ジョー・マルティネス)/日英中(北京/広東)のマルチリンガル。 ガンプラ好き。",167,429,169,"babycat6955","http://pbs.twimg.com/profile_images/684261462030684160/1CLXg_ol_normal.jpg",31926,NULL
922,1879,"2016-01-30 20:25:48","2016-01-30 20:25:48","佐藤有世","佐藤有世です\\(・v・)/♡
AlwaYsさつまぃもｯ↑",0,81,123,"ARijennu","http://pbs.twimg.com/profile_images/579310099312738304/Pmu_Ew7p_normal.jpg",200,NULL
923,23030,"2016-01-30 20:25:48","2016-01-30 20:25:48","佐藤ひろ美（佐藤裕美）","歌手、声優／（株）S代表取締役／（株）アリア・エンターテインメント取締役",4,233,1234,"sato_hiromi_s","http://pbs.twimg.com/profile_images/2528586719/tervx9y66os20tnvqmxy_normal.jpeg",3101,NULL
925,250,"2016-01-30 20:25:48","2016-01-30 20:25:48","重松朋（長毛種）","音声俳優っていう自由業。現在はフリーなのでお仕事大歓迎。 プロフ＞ https://t.co/NgsFTGrBSv アイコンは愛娘かりん、ヘッダーは甥っ子の麦。",614,72,38,"tomo_shigematsu","http://pbs.twimg.com/profile_images/684949406706077697/PhlUd7O6_normal.jpg",4369,NULL
927,632,"2016-01-30 20:25:48","2016-01-30 20:25:48","篠宮 沙絵子","自由気ままなフリーダムなのに、 小心者の引っ込み思案 そんな女子。 声のお仕事とかしてます。イベントやラジオのMCをお探しの方はお気軽にご一報ください☆気になった方はブログへ＼(^o^)／ ベイガール(後藤武敏選手推し)・どうでしょう藩士",797,434,31,"shino_sae","http://pbs.twimg.com/profile_images/504288791448670209/kgFE0BFe_normal.jpeg",11750,NULL
928,492,"2016-01-30 20:25:48","2016-01-30 20:25:48","Tomomi Shimada","日英で声の仕事をしたり、フリーで翻訳や通訳をしたり……語学関係で色々手だしたりしてます★

Working as a voice actress both in English and in Japanese, as well as translation stuff on freelance (^^v",5,120,52,"tomomi_tomato","http://pbs.twimg.com/profile_images/595370517/P1000579_normal.JPG",3299,NULL
929,4730,"2016-01-30 20:25:48","2016-01-30 20:25:48","清水彩香","清水彩香です。声のお仕事させていただいてます。
ぽろり気ままにつぶやきます〜

AIRAGENCY所属。『アイカツ！』西園寺つばき『モンスター娘の日常』ガン黒女『べるぜバブ』飛鳥涼子 『ささめきこと』朱宮正樹 『Tokyo 7th シスターズ』臼田スミレ 『Diss World』マジョルカ 『響け！ユーフォニアム』他。",0,119,404,"ayaka__shimizu","http://pbs.twimg.com/profile_images/605613029435146240/A0m0HVGP_normal.jpg",9746,NULL
930,77641,"2016-01-30 20:25:48","2016-01-30 20:25:48","白石涼子","青二プロダクション。アニメ、外画、ゲームetc..声のお仕事。自分らしく不器用なりにマイペースに。雲蕎麦猫ビールえくぼびくすほんびんしゃいに あいぽん&うりょっちLINEスタンプ https://t.co/jFjTXcB5ku《2016.5.21(土)パステルライブ渋谷Star lounge》←来てね",11,353,2881,"RyokoShiraishi_","http://pbs.twimg.com/profile_images/684048659097370624/onWbLcgu_normal.jpg",7169,NULL
932,6485,"2016-01-30 20:25:48","2016-01-30 20:25:48","庄司宇芽香","庄司宇芽香です。猫と麺好き☆(○´ω｀)ノ最近ゴルフ始めました/
【ナレーション】
テレビ東京『欅って、書けない？』
/フジテレビonetwonext
『競馬血統研究所』

【アニメ】『ワールドトリガー』熊谷友子 国近柚宇 藤沢樹 水沼/『セーラームーンCrystal』 シプリン /青二プロダクション/",111,211,424,"UMEMOMOKA","http://pbs.twimg.com/profile_images/605015447310761984/Ddtm0_bi_normal.jpg",11591,NULL
933,8935,"2016-01-30 20:25:48","2016-01-30 20:25:48","藏合紗恵子@2/10ことだま屋本舗","【声優】▼放送中/『カンフーパンダ ザ・シリーズ*タイガー』『ちいさなプリンセスソフィア*ジェームズ王子』『新妹魔王の契約者*相川志保』▼ゲーム/『BLAZBLUE*ギィ』『Fallout4*ケイト』『アイドル事変*新城小夏』▼ニコ生/『アイドル事変応援番組てるぞースタジオ』など",9,329,562,"saezou813","http://pbs.twimg.com/profile_images/672834096146485248/veKxHbDn_normal.jpg",23231,NULL
935,1382,"2016-01-30 20:25:48","2016-01-30 20:25:48","高口幸子","声のお仕事を少しばかりやらせていただいています。。色も匂いも味もとにかく海が大好き!!旅行・ダイビング・スポーツ観戦・お酒を飲むこと・愛犬愛猫愛鳥とまったりすること・写真を撮ること、も、大好き(*^_^*)リプライ気まぐれです...(^^ゞ",100,201,213,"YUKKO1103","http://pbs.twimg.com/profile_images/553746386475175936/qGXkQwjv_normal.jpeg",9193,NULL
936,873,"2016-01-30 20:25:48","2016-01-30 20:25:48","高山かな","女優・声優をやっています。 声優 少女兵器大戦 PVキマグレンLIFE、CMｳｪﾙﾈｯﾄ、埼玉高速鉄道、2015年サークルKサンクス求人広告モデル、アクアクララPRVTR、おとなの街歩きスタイル レポーター、美人時計モデル、江ノ島観光PRﾅﾚｰｼｮﾝ、コントライブ実弾生活",192,58,126,"kana_takayama","http://pbs.twimg.com/profile_images/655644118530428929/IGXVTM8F_normal.jpg",5048,NULL
